Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-11-14,294140,레몬,KOSDAQ,기술성장기업부,4095,1,140,3.54,4070,4250,4000,354556,1455000725,151515000000,37000000,KSQ,1103
2022-11-14,337930,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,5120,1,50,0.99,5080,5170,5000,98128,498276830,151410769920,29572416,KSQ,1104
2022-11-14,217600,켐온,KOSDAQ,중견기업부,2370,1,35,1.5,2350,2395,2335,290348,688536740,151351375800,63861340,KSQ,1105
2022-11-14,060560,홈센타홀딩스,KOSDAQ,우량기업부,1185,1,10,0.85,1190,1200,1180,453608,539382615,151288387125,127669525,KSQ,1106
2022-11-14,008700,아남전자,KOSPI,,1960,1,30,1.55,1945,1970,1920,696668,1357536720,151164647200,77124820,STK,1107
2022-11-14,000440,중앙에너비스,KOSDAQ,우량기업부,24250,2,-100,-0.41,24550,24600,24200,53592,1309616600,151007902500,6227130,KSQ,1108
2022-11-14,036010,아비코전자,KOSDAQ,중견기업부,11350,2,-300,-2.58,11650,11650,11250,119527,1362170100,150874800900,13292934,KSQ,1110
2022-11-14,058970,엠로,KOSDAQ,기술성장기업부,13450,3,0,0.0,13450,13550,13250,11936,159292050,150803014000,11212120,KSQ,1111
2022-11-14,033920,무학,KOSPI,,5290,1,120,2.32,5170,5600,5130,143093,758581740,150765000000,28500000,STK,1112
2022-11-14,248170,샘표식품,KOSPI,,32950,1,850,2.65,32100,33100,31900,20059,654821400,150525023700,4568286,STK,1113
2022-11-14,357580,아모센스,KOSDAQ,기술성장기업부,13400,2,-200,-1.47,13600,13850,13400,53422,722750800,150081018400,11200076,KSQ,1115
2022-11-14,003160,디아이,KOSPI,,4750,1,60,1.28,4710,4775,4630,76550,360197225,149609728750,31496785,STK,1116
2022-11-14,051160,지어소프트,KOSDAQ,우량기업부,9650,2,-110,-1.13,9760,10000,9650,105985,1039061130,149328249500,15474430,KSQ,1117
2022-11-14,148150,세경하이테크,KOSDAQ,우량기업부,12650,3,0,0.0,12800,12800,12500,50008,629887950,149071154650,11784281,KSQ,1118
2022-11-14,053050,지에스이,KOSDAQ,우량기업부,4970,2,-50,-1.0,5020,5020,4950,538505,2678421980,149038357090,29987597,KSQ,1119
2022-11-14,052420,오성첨단소재,KOSDAQ,중견기업부,2065,1,45,2.23,2090,2200,2060,1474498,3105807250,149026391360,72167744,KSQ,1120
2022-11-14,276040,스코넥,KOSDAQ,기술성장기업부,12050,1,1150,10.55,10900,12050,10900,334688,3915281300,148947929200,12360824,KSQ,1121
2022-11-14,205500,액션스퀘어,KOSDAQ,중견기업부,3235,2,-15,-0.46,3250,3295,3210,18615,60171000,148900405310,46027946,KSQ,1122
2022-11-14,010820,퍼스텍,KOSPI,,3095,2,-5,-0.16,3110,3165,3065,926918,2881692450,148750218700,48061460,STK,1123
2022-11-14,004090,한국석유,KOSPI,,11700,1,200,1.74,11600,11850,11500,188235,2194097200,148521204000,12694120,STK,1124
2022-11-14,365590,하이딥,KOSDAQ,기술성장기업부,1080,2,-15,-1.37,1110,1130,1055,125267,136660110,148453940160,137457352,KSQ,1125
2022-11-14,007210,벽산,KOSPI,,2160,1,30,1.41,2140,2210,2120,378899,822781590,148089600000,68560000,STK,1126
2022-11-14,003830,대한화섬,KOSPI,,111500,1,5500,5.19,109000,114000,108000,1928,214603000,148072000000,1328000,STK,1127
2022-11-14,201490,미투온,KOSDAQ,중견기업부,4725,2,-190,-3.87,4910,4910,4725,433532,2065663535,147692963250,31257770,KSQ,1128
2022-11-14,064240,홈캐스트,KOSDAQ,중견기업부,4215,1,215,5.38,4005,4275,3995,155638,646564305,147685220580,35038012,KSQ,1129
2022-11-14,290550,디케이티,KOSDAQ,우량기업부,8970,1,30,0.34,9090,9090,8950,17854,160733860,147670114020,16462666,KSQ,1130
2022-11-14,052330,코텍,KOSDAQ,중견기업부,9480,1,60,0.64,9420,9650,9420,61267,583818150,147646752960,15574552,KSQ,1131
2022-11-14,111710,남화산업,KOSDAQ,벤처기업부,7170,3,0,0.0,7210,7210,7000,15283,109029350,147615960000,20588000,KSQ,1132
2022-11-14,389500,에스비비테크,KOSDAQ,기술성장기업부,23900,2,-850,-3.43,24550,24550,23900,96943,2342786850,147580205600,6174904,KSQ,1133
2022-11-14,241790,오션브릿지,KOSDAQ,우량기업부,14700,2,-50,-0.34,14850,15000,14700,54568,809706500,147038719800,10002634,KSQ,1134
2022-11-14,33626K,두산퓨얼셀1우,KOSPI,,11000,2,-200,-1.79,11250,11250,10950,47213,524789700,147006200000,13364200,STK,1135
2022-11-14,304840,피플바이오,KOSDAQ,기술성장기업부,12500,1,450,3.73,12200,12550,12150,184507,2278299050,146908500000,11752680,KSQ,1136
2022-11-14,267290,경동도시가스,KOSPI,,24900,1,1100,4.62,23800,24900,23450,103217,2504673200,146795609400,5895406,STK,1137
2022-11-14,311320,지오엘리먼트,KOSDAQ,기술성장기업부,23200,1,250,1.09,23250,23800,22950,140311,3281345200,146328896000,6307280,KSQ,1138
2022-11-14,396300,세아메카닉스,KOSDAQ,벤처기업부,5520,1,20,0.36,5500,5630,5440,644957,3575493270,146222040000,26489500,KSQ,1139
2022-11-14,000180,성창기업지주,KOSPI,,2095,1,15,0.72,2080,2110,2070,41563,86965565,146129602000,69751600,STK,1140
2022-11-14,214390,경보제약,KOSPI,,6110,1,50,0.83,6090,6360,6010,75329,462366940,146070914600,23906860,STK,1141
2022-11-14,352700,씨앤투스성진,KOSDAQ,기술성장기업부,5150,1,10,0.19,5140,5210,5080,215629,1108011140,145626029850,28276899,KSQ,1142
2022-11-14,039860,나노엔텍,KOSDAQ,중견기업부,5430,1,140,2.65,5300,5490,5290,178290,963182150,145565414610,26807627,KSQ,1143
2022-11-14,051360,토비스,KOSDAQ,우량기업부,8860,2,-20,-0.23,8880,8920,8780,52706,466526060,145455133880,16417058,KSQ,1144
2022-11-14,200350,래몽래인,KOSDAQ,기술성장기업부,23200,2,-50,-0.22,23250,23350,22550,122629,2819490900,145267240800,6261519,KSQ,1145
2022-11-14,093190,빅솔론,KOSDAQ,우량기업부,7540,2,-270,-3.46,7830,7880,7530,92295,702607090,145061343700,19238905,KSQ,1146
2022-11-14,053280,예스24,KOSDAQ,우량기업부,5800,1,70,1.22,5860,5890,5730,97262,566382960,145000000000,25000000,KSQ,1147
2022-11-14,185490,아이진,KOSDAQ,벤처기업부,6740,1,140,2.12,6610,6880,6540,56557,382790570,144764011600,21478340,KSQ,1148
2022-11-14,239890,피엔에이치테크,KOSDAQ,기술성장기업부,15700,2,-350,-2.18,16300,16350,15650,17437,276404850,144544122400,9206632,KSQ,1149
2022-11-14,014990,인디에프,KOSPI,,2040,2,-5,-0.24,2330,2450,1940,50814784,110079271110,144254509800,70712995,STK,1150
2022-11-14,102370,케이옥션,KOSDAQ,기술성장기업부,5300,1,30,0.57,5290,5400,5150,311257,1648374170,144022915500,27174135,KSQ,1151
2022-11-14,018120,진로발효,KOSDAQ,우량기업부,21750,3,0,0.0,21750,21750,21300,2908,62811400,144009360000,6621120,KSQ,1152
2022-11-14,021080,에이티넘인베스트,KOSDAQ,우량기업부,2990,1,35,1.18,2955,2995,2730,556602,1637922920,143520000000,48000000,KSQ,1153
2022-11-14,073640,테라사이언스,KOSDAQ,중견기업부,1745,2,-25,-1.41,1770,1790,1745,703941,1238511840,143487812885,82227973,KSQ,1154
2022-11-14,000860,강남제비스코,KOSPI,,22050,1,350,1.61,21700,22050,21700,5524,120993150,143325000000,6500000,STK,1155
2022-11-14,036120,SCI평가정보,KOSDAQ,중견기업부,4035,1,75,1.89,3950,4045,3915,1534914,6126925340,143242500000,35500000,KSQ,1156
2022-11-14,036580,팜스코,KOSPI,,3900,1,35,0.91,3890,4025,3845,196663,777492445,143238977700,36727943,STK,1157
2022-11-14,257720,실리콘투,KOSDAQ,벤처기업부,2370,1,60,2.6,2315,2410,2295,2214885,5237731665,142620044580,60177234,KSQ,1158
2022-11-14,066700,테라젠이텍스,KOSDAQ,우량기업부,4380,1,220,5.29,4160,4405,4160,188730,813111850,142238025300,32474435,KSQ,1159
2022-11-14,066620,국보디자인,KOSDAQ,우량기업부,18950,2,-600,-3.07,19400,19450,18850,8465,161739350,142125000000,7500000,KSQ,1160
2022-11-14,039340,한국경제TV,KOSDAQ,우량기업부,6170,1,380,6.56,6540,6900,5920,2059502,13167732940,141910000000,23000000,KSQ,1161
2022-11-14,004080,신흥,KOSPI,,14900,3,0,0.0,14900,15000,14700,2775,41187850,141550000000,9500000,STK,1162
2022-11-14,211270,AP위성,KOSDAQ,벤처기업부,9380,3,0,0.0,9420,9440,9300,73611,689122180,141472011520,15082304,KSQ,1163
2022-11-14,079940,가비아,KOSDAQ,우량기업부,10450,1,50,0.48,10500,10500,10250,26071,271042150,141447897800,13535684,KSQ,1164
2022-11-14,007540,샘표,KOSPI,,49100,1,100,0.2,49000,49400,48850,15673,770178200,141201780000,2875800,STK,1165
2022-11-14,037460,삼지전자,KOSDAQ,우량기업부,8650,2,-80,-0.92,8740,8910,8640,50501,441816340,141155215300,16318522,KSQ,1166
2022-11-14,043370,피에이치에이,KOSDAQ,우량기업부,6700,1,230,3.55,6470,6890,6470,58444,392849080,140700000000,21000000,KSQ,1167
2022-11-14,013360,일성건설,KOSPI,,2595,2,-45,-1.7,2655,2690,2585,460780,1213548080,140194563600,54024880,STK,1168
2022-11-14,215360,우리산업,KOSDAQ,우량기업부,15350,1,500,3.37,15500,15500,15050,72118,1099892450,140178702050,9132163,KSQ,1169
2022-11-14,417970,모델솔루션,KOSDAQ,중견기업부,21900,2,-50,-0.23,22050,22100,21550,35982,784487550,140087730000,6396700,KSQ,1170
2022-11-14,160980,싸이맥스,KOSDAQ,우량기업부,12800,2,-100,-0.78,13000,13000,12700,10992,141006950,139830310400,10924243,KSQ,1171
2022-11-14,120030,조선선재,KOSPI,,111000,3,0,0.0,111000,113500,110000,15475,1728724000,139599261000,1257651,STK,1172
2022-11-14,128540,에코캡,KOSDAQ,벤처기업부,5230,1,200,3.98,5050,5320,5010,596753,3080305390,139591105800,26690460,KSQ,1173
2022-11-14,025950,동신건설,KOSDAQ,중견기업부,16600,2,-500,-2.92,17300,17600,16500,94659,1611804550,139440000000,8400000,KSQ,1174
2022-11-14,950200,소마젠,KOSDAQ,외국기업(소속부없음),7270,1,180,2.54,7190,7380,7060,166366,1207495010,139417175310,19177053,KSQ,1175
2022-11-14,000320,노루홀딩스,KOSPI,,10450,1,50,0.48,10350,10550,10300,21431,224303950,138892527950,13291151,STK,1176
2022-11-14,191420,테고사이언스,KOSDAQ,벤처기업부,17100,2,-300,-1.72,17600,17600,16900,7231,123547150,138661061400,8108834,KSQ,1177
2022-11-14,290720,푸드나무,KOSDAQ,우량기업부,20350,2,-400,-1.93,20750,21250,20200,16878,346997800,138502791900,6806034,KSQ,1178
2022-11-14,009070,KCTC,KOSPI,,4615,1,75,1.65,4585,4655,4530,160769,739366395,138450000000,30000000,STK,1179
2022-11-14,261780,차백신연구소,KOSDAQ,기술성장기업부,5230,1,80,1.55,5200,5380,5150,150134,791786480,138224517260,26429162,KSQ,1180
2022-11-14,205100,엑셈,KOSDAQ,벤처기업부,3795,1,5,0.13,3770,3825,3770,149007,564859215,138070726035,36382273,KSQ,1181
2022-11-14,159010,아스플로,KOSDAQ,벤처기업부,10350,2,-200,-1.9,10650,10750,10250,148379,1558654450,138014548650,13334739,KSQ,1182
2022-11-14,067390,아스트,KOSDAQ,중견기업부,5360,1,350,6.99,5120,5480,4855,374766,2001589410,137821063600,25712885,KSQ,1183
2022-11-14,215100,로보로보,KOSDAQ,벤처기업부,6740,1,230,3.53,6550,7140,6520,4175433,28855421680,137148579960,20348454,KSQ,1184
2022-11-14,377450,리파인,KOSDAQ,중견기업부,7910,1,170,2.2,7750,8080,7750,31577,251143940,137080300000,17330000,KSQ,1185
2022-11-14,080220,제주반도체,KOSDAQ,우량기업부,3975,2,-45,-1.12,4020,4040,3970,250227,1000674610,136910261175,34442833,KSQ,1186
2022-11-14,044060,조광ILI,KOSDAQ,중견기업부,1430,2,-5,-0.35,1440,1445,1410,3341819,4778696505,136897023120,95732184,KSQ,1187
2022-11-14,353810,이지바이오,KOSDAQ,중견기업부,4000,1,30,0.76,3950,4040,3930,202397,808691710,136766880000,34191720,KSQ,1188
2022-11-14,054050,농우바이오,KOSDAQ,우량기업부,8530,1,140,1.67,8380,8560,8380,43333,368643780,136740685330,16030561,KSQ,1189
2022-11-14,004150,한솔홀딩스,KOSPI,,3255,1,10,0.31,3260,3265,3240,103275,336102590,136737918135,42008577,STK,1190
2022-11-14,136410,아셈스,KOSDAQ,벤처기업부,12400,2,-850,-6.42,13250,13350,12350,195597,2493756900,136636914400,11019106,KSQ,1191
2022-11-14,347860,알체라,KOSDAQ,기술성장기업부,9780,2,-30,-0.31,9800,9940,9610,53382,522906530,136440232320,13950944,KSQ,1192
2022-11-14,046120,오르비텍,KOSDAQ,중견기업부,5040,1,20,0.4,5050,5090,4930,516780,2569639820,136426872960,27068824,KSQ,1193
2022-11-14,253590,네오셈,KOSDAQ,벤처기업부,3540,1,35,1.0,3505,3575,3485,162358,573317860,136129376040,38454626,KSQ,1194
2022-11-14,096775,SK이노베이션우,KOSPI,,109000,2,-500,-0.46,111000,111000,108500,2575,281045000,136078434000,1248426,STK,1195
2022-11-14,090850,현대이지웰,KOSDAQ,우량기업부,5730,1,280,5.14,5520,5810,5500,359592,2047680390,136066648530,23746361,KSQ,1196
2022-11-14,267850,아시아나IDT,KOSPI,,12250,1,350,2.94,12050,12400,11950,20990,256208750,135975000000,11100000,STK,1197
2022-11-14,094850,참좋은여행,KOSDAQ,중견기업부,9710,1,30,0.31,9690,9890,9650,85865,838527040,135940000000,14000000,KSQ,1198
2022-11-14,072870,메가스터디,KOSDAQ,벤처기업부,11400,2,-150,-1.3,11550,11600,11300,12107,137933600,135898932600,11920959,KSQ,1199
2022-11-14,267320,나인테크,KOSDAQ,우량기업부,3445,2,-75,-2.13,3540,3540,3440,451320,1566773160,135721128530,39396554,KSQ,1200
2022-11-14,333620,엔시스,KOSDAQ,벤처기업부,12850,2,-350,-2.65,13250,13500,12800,46430,605842100,135649020400,10556344,KSQ,1201
2022-11-14,900280,골든센츄리,KOSDAQ,외국기업(소속부없음),660,1,60,10.0,610,670,602,10864795,7054340377,135566830080,205404288,KSQ,1202
2022-11-14,134380,미원화학,KOSPI,,61600,2,-100,-0.16,62000,62000,61400,498,30681000,135474908800,2199268,STK,1203
2022-11-14,086960,MDS테크,KOSDAQ,중견기업부,6090,1,50,0.83,6040,6210,6040,111249,677903670,135389956800,22231520,KSQ,1204
2022-11-14,396270,넥스트칩,KOSDAQ,기술성장기업부,7780,2,-90,-1.14,7940,7990,7740,319293,2507113660,135249387200,17384240,KSQ,1205
2022-11-14,066980,이엔코퍼레이션,KOSDAQ,중견기업부,3000,1,85,2.92,2915,3010,2860,150227,442698870,135209946000,45069982,KSQ,1206
2022-11-14,058630,엠게임,KOSDAQ,벤처기업부,6900,2,-40,-0.58,7040,7050,6820,411053,2837633160,134852751300,19543877,KSQ,1207
2022-11-14,156100,엘앤케이바이오,KOSDAQ,벤처기업부,10050,2,-200,-1.95,10200,10250,10000,22757,229255500,134726872950,13405659,KSQ,1208
2022-11-14,302430,이노메트리,KOSDAQ,벤처기업부,13700,1,1000,7.87,12800,13750,12700,100563,1337991450,134714949600,9833208,KSQ,1209
2022-11-14,210540,디와이파워,KOSPI,,12200,1,500,4.27,11700,12300,11650,188141,2274956750,134708837600,11041708,STK,1210
2022-11-14,067570,엔브이에이치코리아,KOSDAQ,우량기업부,4100,1,30,0.74,4115,4250,4065,997172,4127935615,134581319200,32824712,KSQ,1211
2022-11-14,347890,엠투아이,KOSDAQ,벤처기업부,8000,2,-40,-0.5,8010,8060,7980,56040,449009880,134385632000,16798204,KSQ,1212
2022-11-14,238090,앤디포스,KOSDAQ,우량기업부,5600,1,170,3.13,5460,5670,5390,75971,420552680,134284096800,23979303,KSQ,1213
2022-11-14,419120,산돌,KOSDAQ,중견기업부,17500,3,0,0.0,17650,17850,17450,174812,3075907750,134256955000,7671826,KSQ,1214
2022-11-14,002700,신일전자,KOSPI,,1885,1,40,2.17,1845,1885,1840,691090,1290645350,133924577085,71047521,STK,1215
2022-11-14,400760,NH올원리츠,KOSPI,,3170,1,10,0.32,3160,3195,3130,253490,801665755,133774000000,42200000,STK,1216
2022-11-14,187420,제노포커스,KOSDAQ,기술성장기업부,5930,1,160,2.77,5670,6050,5670,90351,535438850,133573309300,22525010,KSQ,1217
2022-11-14,142760,비엘,KOSDAQ,기술성장기업부,4245,1,60,1.43,4205,4460,4110,241397,1036472515,133499294265,31448597,KSQ,1218
2022-11-14,065530,와이어블,KOSDAQ,중견기업부,2520,1,115,4.78,2445,2685,2400,2559184,6543027520,133207200000,52860000,KSQ,1219
2022-11-14,049080,기가레인,KOSDAQ,벤처기업부,1680,4,385,29.73,1295,1680,1275,33775243,53369970740,133128643200,79243240,KSQ,1220
2022-11-14,071970,STX중공업,KOSPI,,4690,1,140,3.08,4480,4700,4455,197354,904513225,133107086980,28381042,STK,1221
2022-11-14,027830,대성창투,KOSDAQ,벤처기업부,3320,1,135,4.24,3475,3660,3225,18057484,62518081685,132800000000,40000000,KSQ,1222
2022-11-14,053260,금강철강,KOSDAQ,우량기업부,7090,1,100,1.43,7060,7170,6970,273432,1939684700,132724800000,18720000,KSQ,1223
2022-11-14,047400,유니온머티리얼,KOSPI,,3155,1,135,4.47,3070,3175,3070,2281186,7131485240,132510000000,42000000,STK,1224
2022-11-14,112290,영창케미칼,KOSDAQ,기술성장기업부,13100,2,-350,-2.6,13600,13850,12900,252888,3348886200,132448139500,10110545,KSQ,1225
2022-11-14,204620,글로벌텍스프리,KOSDAQ,벤처기업부,2560,1,5,0.2,2555,2565,2525,57486,146603870,132402283520,51719642,KSQ,1226
2022-11-14,007280,한국특강,KOSPI,,2180,1,5,0.23,2180,2200,2165,48051,104683170,132085323640,60589598,STK,1227
2022-11-14,003460,유화증권,KOSPI,,2325,1,5,0.22,2320,2330,2310,9624,22387880,131833114875,56702415,STK,1228
2022-11-14,043090,엑서지21,KOSDAQ,중견기업부,2995,2,-90,-2.92,3085,3115,2945,604561,1805729260,131753922535,43991293,KSQ,1229
2022-11-14,024880,케이피에프,KOSDAQ,중견기업부,6610,2,-160,-2.36,6670,6790,6560,698704,4644847430,131715705130,19926733,KSQ,1230
2022-11-14,376980,원티드랩,KOSDAQ,기술성장기업부,13950,3,0,0.0,14000,14100,13750,66940,932703550,131661997200,9438136,KSQ,1231
2022-11-14,219130,타이거일렉,KOSDAQ,중견기업부,20850,1,100,0.48,20600,21500,20250,149923,3116925250,131652946500,6314290,KSQ,1232
2022-11-14,060310,3S,KOSDAQ,중견기업부,2845,1,20,0.71,2840,2895,2825,298403,850432695,131642454485,46271513,KSQ,1233
2022-11-14,357550,석경에이티,KOSDAQ,기술성장기업부,24100,2,-250,-1.03,24350,24600,23750,75315,1814489000,131465500000,5455000,KSQ,1234
2022-11-14,078520,에이블씨엔씨,KOSPI,,4860,1,75,1.57,4755,4975,4755,45609,223336800,131382610740,27033459,STK,1235
2022-11-14,006890,태경케미컬,KOSPI,,11300,1,350,3.2,11350,11700,11150,297228,3388340100,131080000000,11600000,STK,1236
2022-11-14,270520,지엔원에너지,KOSDAQ,벤처기업부,4200,1,300,7.69,3985,4860,3705,29493935,131717835160,131077413600,31208908,KSQ,1237
2022-11-14,007860,서연,KOSPI,,5580,1,110,2.01,5470,5600,5470,79808,442677620,131017529520,23479844,STK,1238
2022-11-14,089470,HDC현대EP,KOSPI,,4105,1,55,1.36,4050,4115,4050,25881,105623060,130949500000,31900000,STK,1239
2022-11-14,289080,SV인베스트먼트,KOSDAQ,벤처기업부,2455,1,115,4.91,2360,2575,2350,3189645,7897807530,130689470000,53234000,KSQ,1240
2022-11-14,003650,미창석유,KOSPI,,75100,2,-600,-0.79,75000,75500,74900,321,24095600,130649367200,1739672,STK,1241
2022-11-14,003547,대신증권2우B,KOSPI,,13050,3,0,0.0,13200,13200,13050,8807,115196400,130500000000,10000000,STK,1242
2022-11-14,139670,키네마스터,KOSDAQ,중견기업부,9630,2,-60,-0.62,9580,9920,9570,101942,988957410,130450936410,13546307,KSQ,1243
2022-11-14,054670,대한뉴팜,KOSDAQ,우량기업부,9080,3,0,0.0,9160,9280,9020,61366,560731630,130342673600,14354920,KSQ,1244
2022-11-14,335890,비올,KOSDAQ,벤처기업부,2240,2,-80,-3.45,2330,2340,2240,341466,774044680,130218690560,58133344,KSQ,1245
2022-11-14,332570,와이팜,KOSDAQ,중견기업부,3480,1,115,3.42,3475,3640,3410,69408,243091180,129947918880,37341356,KSQ,1246
2022-11-14,405100,큐알티,KOSDAQ,벤처기업부,32600,2,-500,-1.51,33250,33500,32400,57851,1890500050,129896525600,3984556,KSQ,1247
2022-11-14,348350,위드텍,KOSDAQ,우량기업부,12750,2,-200,-1.54,13100,13100,12550,15455,197336300,129840900000,10183600,KSQ,1248
2022-11-14,014530,극동유화,KOSPI,,3720,1,25,0.68,3710,3755,3685,168169,626943800,129714242400,34869420,STK,1249
2022-11-14,095190,이엠코리아,KOSDAQ,중견기업부,3040,2,-15,-0.49,3130,3130,3025,174623,534281850,129446352480,42581037,KSQ,1250
2022-11-14,317850,대모,KOSDAQ,벤처기업부,15550,2,-350,-2.2,16100,16150,15050,1749554,27184779400,129444731000,8324420,KSQ,1251
2022-11-14,361570,알비더블유,KOSDAQ,중견기업부,13450,1,400,3.07,13350,13650,13100,40640,544242500,129364695850,9618193,KSQ,1252
2022-11-14,021320,KCC건설,KOSDAQ,우량기업부,6030,2,-10,-0.17,6040,6070,5950,10577,63579400,129042000000,21400000,KSQ,1253
2022-11-14,017900,광전자,KOSPI,,2220,1,5,0.23,2225,2245,2195,29827,66246815,128635153860,57943763,STK,1254
2022-11-14,159580,제로투세븐,KOSDAQ,우량기업부,6420,1,130,2.07,6320,6500,6200,73687,472549000,128609523120,20032636,KSQ,1255
